index,risky,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,term_ 36 months,term_ 60 months,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT
58946,0,1,0,0,0,0,0,0,1,0,0,1,0,0
58951,0,0,0,0,0,1,0,0,1,0,0,1,0,0
58962,0,0,1,0,0,0,0,0,1,0,0,0,1,0
58985,0,0,1,0,0,0,0,0,1,0,0,1,0,0
58994,0,0,0,1,0,0,0,0,0,1,0,0,0,1
59002,0,1,0,0,0,0,0,0,1,0,0,0,0,1
59019,0,0,0,0,1,0,0,0,0,1,0,1,0,0
59050,0,0,1,0,0,0,0,0,1,0,0,0,0,1
59085,0,0,0,0,1,0,0,0,1,0,0,0,1,0
59137,0,1,0,0,0,0,0,0,0,1,0,1,0,0
59145,0,0,0,1,0,0,0,0,1,0,0,0,0,1
59166,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59170,0,0,1,0,0,0,0,0,1,0,0,0,0,1
59195,0,0,0,1,0,0,0,0,0,1,0,1,0,0
59213,0,0,0,0,0,1,0,0,1,0,0,1,0,0
59231,0,0,0,0,1,0,0,0,1,0,0,0,1,0
59270,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59272,0,0,0,1,0,0,0,0,0,1,0,1,0,0
59322,0,1,0,0,0,0,0,0,1,0,0,0,0,1
59334,0,0,1,0,0,0,0,0,1,0,0,0,0,1
59338,0,0,1,0,0,0,0,0,1,0,0,0,0,1
59339,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59374,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59382,0,0,0,0,1,0,0,0,1,0,0,1,0,0
59384,0,1,0,0,0,0,0,0,1,0,0,1,0,0
59386,0,0,0,1,0,0,0,0,0,1,0,1,0,0
59405,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59430,0,0,1,0,0,0,0,0,0,1,0,1,0,0
59441,0,0,0,1,0,0,0,0,1,0,0,0,0,1
59443,0,0,0,0,1,0,0,0,0,1,0,0,1,0
59446,0,1,0,0,0,0,0,0,1,0,0,0,0,1
59447,0,1,0,0,0,0,0,0,1,0,0,0,0,1
59453,0,0,1,0,0,0,0,0,1,0,0,0,0,1
59461,0,0,0,1,0,0,0,0,0,1,0,1,0,0
59462,0,0,1,0,0,0,0,0,0,1,0,1,0,0
59488,0,0,0,0,1,0,0,0,0,1,0,0,0,1
59520,0,1,0,0,0,0,0,0,1,0,0,0,0,1
59536,0,1,0,0,0,0,0,0,1,0,0,1,0,0
59552,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59566,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59572,0,0,0,0,1,0,0,0,0,1,0,1,0,0
59580,0,0,0,1,0,0,0,0,1,0,0,0,0,1
59585,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59603,0,0,0,0,1,0,0,0,0,1,0,1,0,0
59615,0,1,0,0,0,0,0,0,1,0,0,1,0,0
59617,0,0,1,0,0,0,0,0,1,0,0,0,0,1
59621,0,0,0,0,1,0,0,0,1,0,0,0,0,1
59646,0,1,0,0,0,0,0,0,1,0,0,0,0,1
59673,0,1,0,0,0,0,0,0,1,0,0,0,0,1
59683,0,0,1,0,0,0,0,0,0,1,0,1,0,0
59738,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59767,0,0,1,0,0,0,0,0,1,0,0,0,0,1
59770,0,1,0,0,0,0,0,0,1,0,0,0,0,1
59787,0,0,0,1,0,0,0,0,0,1,0,1,0,0
59801,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59805,0,1,0,0,0,0,0,0,1,0,0,1,0,0
59809,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59818,0,1,0,0,0,0,0,0,1,0,0,1,0,0
59847,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59848,0,0,0,0,1,0,0,0,1,0,0,0,0,1
59868,0,0,0,1,0,0,0,0,0,1,0,1,0,0
59884,0,0,0,0,1,0,0,0,1,0,0,1,0,0
59897,0,1,0,0,0,0,0,0,1,0,0,0,0,1
59916,0,1,0,0,0,0,0,0,1,0,0,1,0,0
59934,0,0,0,1,0,0,0,0,1,0,0,1,0,0
59946,0,0,1,0,0,0,0,0,0,1,0,1,0,0
59951,0,0,1,0,0,0,0,0,1,0,0,1,0,0
59961,0,0,0,0,1,0,0,0,0,1,0,0,0,1
59975,0,0,0,0,1,0,0,0,0,1,0,1,0,0
59976,0,0,1,0,0,0,0,0,1,0,0,0,0,1
60035,0,0,0,1,0,0,0,0,0,1,0,1,0,0
60036,0,0,1,0,0,0,0,0,0,1,0,0,0,1
60112,0,0,0,0,1,0,0,0,0,1,0,1,0,0
60153,0,0,1,0,0,0,0,0,1,0,0,1,0,0
60161,0,1,0,0,0,0,0,0,1,0,0,1,0,0
60191,0,1,0,0,0,0,0,0,1,0,0,1,0,0
60192,0,0,1,0,0,0,0,0,1,0,0,1,0,0
60206,0,0,0,0,1,0,0,0,1,0,0,1,0,0
60222,0,1,0,0,0,0,0,0,1,0,0,0,1,0
60240,0,1,0,0,0,0,0,0,1,0,0,0,1,0
60250,0,1,0,0,0,0,0,0,1,0,0,1,0,0
60258,0,0,0,0,0,0,1,0,0,1,0,1,0,0
60281,0,0,0,0,1,0,0,0,1,0,0,0,0,1
60291,0,0,0,0,0,1,0,0,0,1,0,0,1,0
60298,0,0,1,0,0,0,0,0,1,0,0,0,1,0
60313,0,0,1,0,0,0,0,0,1,0,0,1,0,0
60315,0,0,0,1,0,0,0,0,1,0,0,1,0,0
60331,0,0,0,1,0,0,0,0,1,0,0,0,0,1
60346,0,0,0,0,0,0,1,0,0,1,0,0,1,0
60366,0,0,0,0,0,1,0,0,1,0,0,0,0,1
60405,0,0,1,0,0,0,0,0,1,0,0,0,0,1
60466,0,0,1,0,0,0,0,0,1,0,0,0,0,1
60472,0,0,1,0,0,0,0,0,1,0,0,0,1,0
60474,0,0,0,0,1,0,0,0,1,0,0,0,0,1
60476,0,0,0,1,0,0,0,0,1,0,0,0,0,1
60536,0,1,0,0,0,0,0,0,1,0,0,1,0,0
60547,0,1,0,0,0,0,0,0,1,0,0,0,1,0
60562,0,0,0,1,0,0,0,0,1,0,0,1,0,0
60567,0,0,0,1,0,0,0,0,1,0,0,0,0,1
60580,0,0,1,0,0,0,0,0,0,1,0,0,0,1
60581,0,0,1,0,0,0,0,0,1,0,0,1,0,0
60582,0,0,0,0,1,0,0,0,0,1,0,0,0,1
60600,0,1,0,0,0,0,0,0,1,0,0,0,0,1
60705,0,0,0,0,1,0,0,0,0,1,0,0,0,1
60733,0,0,0,1,0,0,0,0,1,0,0,1,0,0
60741,0,0,0,0,0,1,0,0,1,0,0,1,0,0
60764,0,0,0,1,0,0,0,0,1,0,0,0,0,1
60765,0,0,0,1,0,0,0,0,1,0,0,1,0,0
60769,0,0,1,0,0,0,0,0,1,0,0,1,0,0
60783,0,1,0,0,0,0,0,0,1,0,0,0,1,0
60810,0,1,0,0,0,0,0,0,1,0,0,0,1,0
60854,0,0,0,1,0,0,0,0,1,0,0,1,0,0
60860,0,0,0,1,0,0,0,0,0,1,0,1,0,0
60884,0,0,0,0,1,0,0,0,0,1,0,1,0,0
60887,0,0,0,0,0,1,0,0,0,1,0,0,0,1
60906,0,0,0,1,0,0,0,0,1,0,0,1,0,0
60913,0,0,1,0,0,0,0,0,1,0,0,1,0,0
60923,0,1,0,0,0,0,0,0,1,0,0,1,0,0
60935,0,0,0,0,1,0,0,0,1,0,0,0,0,1
60946,0,0,1,0,0,0,0,0,0,1,0,1,0,0
61010,0,0,1,0,0,0,0,0,0,1,0,0,1,0
61018,0,0,0,0,0,1,0,0,1,0,0,1,0,0
61025,0,0,0,1,0,0,0,0,1,0,0,0,0,1
61041,0,0,0,1,0,0,0,0,0,1,0,0,0,1
61042,0,0,1,0,0,0,0,0,0,1,0,0,0,1
61044,0,0,0,0,0,0,1,0,0,1,0,1,0,0
61059,0,1,0,0,0,0,0,0,1,0,0,1,0,0
61064,0,0,0,0,1,0,0,0,1,0,0,0,1,0
61095,0,1,0,0,0,0,0,0,1,0,0,0,0,1
61131,0,0,0,1,0,0,0,0,0,1,0,0,1,0
61159,0,0,1,0,0,0,0,0,1,0,0,1,0,0
61183,0,1,0,0,0,0,0,0,1,0,0,0,1,0
61231,0,1,0,0,0,0,0,0,1,0,0,1,0,0
61253,0,1,0,0,0,0,0,0,1,0,0,1,0,0
61291,0,1,0,0,0,0,0,0,1,0,0,0,0,1
61299,0,0,0,0,0,0,1,0,0,1,0,1,0,0
61305,0,0,0,1,0,0,0,0,1,0,0,0,0,1
61311,0,0,0,1,0,0,0,0,1,0,0,1,0,0
61318,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61327,0,0,0,0,1,0,0,0,0,1,0,1,0,0
61348,0,1,0,0,0,0,0,0,1,0,0,1,0,0
61350,0,0,0,1,0,0,0,0,1,0,0,0,1,0
61384,0,0,0,1,0,0,0,0,0,1,0,0,0,1
61386,0,0,0,0,0,0,1,0,0,1,0,0,0,1
61426,0,0,0,1,0,0,0,0,0,1,0,1,0,0
61454,0,1,0,0,0,0,0,0,1,0,0,1,0,0
61460,0,0,0,1,0,0,0,0,1,0,0,0,0,1
61462,0,1,0,0,0,0,0,0,1,0,0,1,0,0
61478,0,1,0,0,0,0,0,0,1,0,0,1,0,0
61510,0,0,0,0,1,0,0,0,1,0,0,0,0,1
61524,0,0,0,0,1,0,0,0,0,1,0,1,0,0
61531,0,0,0,0,0,1,0,0,1,0,0,1,0,0
61535,0,0,0,1,0,0,0,0,1,0,0,0,0,1
61560,0,0,0,0,1,0,0,0,0,1,0,0,0,1
61630,0,0,0,0,1,0,0,0,1,0,0,1,0,0
61650,0,0,1,0,0,0,0,0,1,0,0,0,0,1
61718,0,0,1,0,0,0,0,0,1,0,0,0,0,1
61723,0,0,1,0,0,0,0,0,1,0,0,0,1,0
61734,0,0,0,1,0,0,0,0,1,0,0,0,0,1
61758,0,0,1,0,0,0,0,0,1,0,0,1,0,0
61796,0,0,0,1,0,0,0,0,1,0,0,0,0,1
61815,0,0,0,1,0,0,0,0,1,0,0,1,0,0
61817,0,0,0,0,0,1,0,0,1,0,0,0,0,1
61821,0,1,0,0,0,0,0,0,1,0,0,0,0,1
61848,0,1,0,0,0,0,0,0,1,0,0,1,0,0
61859,0,0,0,0,0,0,1,0,0,1,0,0,0,1
61867,0,0,0,0,1,0,0,0,1,0,0,1,0,0
61897,0,0,0,0,1,0,0,0,0,1,0,1,0,0
61905,0,0,0,1,0,0,0,0,0,1,0,0,1,0
61920,0,0,1,0,0,0,0,0,1,0,0,1,0,0
61932,0,0,0,1,0,0,0,0,0,1,0,1,0,0
62000,0,0,1,0,0,0,0,0,0,1,0,1,0,0
62018,0,0,0,0,1,0,0,0,1,0,0,0,0,1
62028,0,0,1,0,0,0,0,0,1,0,0,0,0,1
62040,0,0,0,0,1,0,0,0,0,1,0,0,0,1
62068,0,0,0,0,1,0,0,0,1,0,0,0,0,1
62077,0,0,0,0,1,0,0,0,1,0,0,1,0,0
62094,0,0,0,1,0,0,0,0,0,1,0,1,0,0
62136,0,0,0,0,1,0,0,0,1,0,0,0,0,1
62173,0,0,0,0,1,0,0,0,1,0,0,1,0,0
62178,0,1,0,0,0,0,0,0,1,0,0,0,0,1
62222,0,0,0,1,0,0,0,0,0,1,0,1,0,0
62229,0,1,0,0,0,0,0,0,0,1,0,1,0,0
62232,0,0,0,1,0,0,0,0,0,1,0,1,0,0
62241,0,1,0,0,0,0,0,0,1,0,0,0,0,1
62246,0,0,0,0,0,1,0,0,0,1,0,0,0,1
62273,0,0,1,0,0,0,0,0,1,0,0,0,0,1
62278,0,0,0,0,1,0,0,0,0,1,0,1,0,0
62313,0,0,0,1,0,0,0,0,1,0,0,1,0,0
62355,0,0,0,0,1,0,0,0,1,0,0,1,0,0
62356,0,0,0,1,0,0,0,0,1,0,0,0,0,1
62378,0,0,0,1,0,0,0,0,1,0,0,0,0,1
62382,0,0,1,0,0,0,0,0,1,0,0,1,0,0
62399,0,0,0,0,1,0,0,0,0,1,0,0,0,1
62428,0,1,0,0,0,0,0,0,1,0,0,0,1,0
62436,0,1,0,0,0,0,0,0,1,0,0,1,0,0
62469,0,0,0,1,0,0,0,0,1,0,0,0,0,1
62472,0,0,0,0,0,1,0,0,0,1,0,0,1,0
62479,0,0,0,1,0,0,0,0,1,0,0,0,0,1
62530,0,0,1,0,0,0,0,0,1,0,0,0,1,0
62570,0,0,1,0,0,0,0,0,1,0,0,0,0,1
62575,0,0,0,0,1,0,0,0,1,0,0,1,0,0
62610,0,0,1,0,0,0,0,0,1,0,0,0,0,1
62647,0,1,0,0,0,0,0,0,1,0,0,1,0,0
62676,0,0,0,0,1,0,0,0,0,1,0,0,0,1
62741,0,1,0,0,0,0,0,0,1,0,0,1,0,0
62755,0,0,0,1,0,0,0,0,1,0,0,0,0,1
62763,0,0,0,1,0,0,0,0,0,1,0,1,0,0
62765,0,0,1,0,0,0,0,0,1,0,0,1,0,0
62832,0,1,0,0,0,0,0,0,1,0,0,0,0,1
62837,0,0,1,0,0,0,0,0,1,0,0,1,0,0
62850,0,0,0,1,0,0,0,0,0,1,0,0,0,1
62875,0,0,0,0,1,0,0,0,1,0,0,0,0,1
62885,0,1,0,0,0,0,0,0,1,0,0,0,0,1
62888,0,0,0,1,0,0,0,0,1,0,0,1,0,0
62923,0,0,1,0,0,0,0,0,1,0,0,0,0,1
62986,0,0,1,0,0,0,0,0,1,0,0,0,0,1
62989,0,0,0,0,1,0,0,0,0,1,0,1,0,0
62990,0,0,0,1,0,0,0,0,0,1,0,0,0,1
63016,0,0,0,0,1,0,0,0,1,0,0,0,0,1
63032,0,0,0,0,0,0,1,0,0,1,0,0,0,1
63040,0,1,0,0,0,0,0,0,1,0,0,0,1,0
63046,0,0,1,0,0,0,0,0,1,0,0,1,0,0
63055,0,0,0,1,0,0,0,0,1,0,0,1,0,0
63068,0,1,0,0,0,0,0,0,1,0,0,1,0,0
63104,0,0,0,0,1,0,0,0,1,0,0,0,1,0
63113,0,0,0,0,0,1,0,0,1,0,0,0,0,1
63164,0,0,0,1,0,0,0,0,0,1,0,1,0,0
63186,0,0,1,0,0,0,0,0,1,0,0,1,0,0
63192,0,1,0,0,0,0,0,0,1,0,0,0,0,1
63194,0,0,0,1,0,0,0,0,0,1,0,0,0,1
63239,0,0,0,0,1,0,0,0,1,0,0,1,0,0
63256,0,0,0,0,0,1,0,0,0,1,0,0,0,1
63283,0,0,1,0,0,0,0,0,1,0,0,1,0,0
63287,0,0,0,0,0,1,0,0,0,1,0,1,0,0
63295,0,0,0,1,0,0,0,0,1,0,0,1,0,0
63306,0,0,0,0,1,0,0,0,0,1,0,0,1,0
63307,0,1,0,0,0,0,0,0,1,0,0,0,0,1
63308,0,0,1,0,0,0,0,0,1,0,0,0,0,1
63316,0,0,1,0,0,0,0,0,1,0,0,1,0,0
63336,0,0,0,0,1,0,0,0,1,0,0,0,0,1
63339,0,1,0,0,0,0,0,0,1,0,0,0,0,1
63370,0,0,0,1,0,0,0,0,0,1,0,0,0,1
63377,0,0,0,0,1,0,0,0,0,1,0,0,0,1
63388,0,0,0,1,0,0,0,0,1,0,0,1,0,0
63397,0,0,1,0,0,0,0,0,1,0,0,0,0,1
63410,0,1,0,0,0,0,0,0,1,0,0,1,0,0
63418,0,0,0,0,1,0,0,0,1,0,0,0,1,0
63436,0,0,0,0,1,0,0,0,1,0,0,0,0,1
63489,0,0,0,0,1,0,0,0,0,1,0,0,0,1
63509,0,1,0,0,0,0,0,0,1,0,0,0,1,0
63511,0,0,0,1,0,0,0,0,0,1,0,1,0,0
63546,0,1,0,0,0,0,0,0,1,0,0,1,0,0
63549,0,0,0,0,1,0,0,0,1,0,0,0,1,0
63583,0,0,0,1,0,0,0,0,1,0,0,1,0,0
63594,0,0,0,1,0,0,0,0,1,0,0,0,0,1
63610,0,1,0,0,0,0,0,0,1,0,0,1,0,0
63626,0,0,0,0,0,1,0,0,1,0,0,1,0,0
63632,0,0,1,0,0,0,0,0,1,0,0,0,0,1
63637,0,0,0,0,1,0,0,0,1,0,0,1,0,0
63693,0,0,1,0,0,0,0,0,1,0,0,0,0,1
63702,0,0,0,1,0,0,0,0,0,1,0,0,0,1
63731,0,0,1,0,0,0,0,0,1,0,0,1,0,0
63786,0,0,0,0,1,0,0,0,1,0,0,0,0,1
63791,0,1,0,0,0,0,0,0,1,0,0,1,0,0
63817,0,0,0,1,0,0,0,0,1,0,0,0,1,0
63868,0,1,0,0,0,0,0,0,1,0,0,0,1,0
63873,0,0,1,0,0,0,0,0,1,0,0,1,0,0
63884,0,0,0,0,1,0,0,0,1,0,0,0,1,0
63896,0,0,0,0,1,0,0,0,1,0,0,1,0,0
63906,0,0,0,1,0,0,0,0,0,1,0,1,0,0
63924,0,0,0,1,0,0,0,0,1,0,0,0,0,1
63926,0,0,1,0,0,0,0,0,0,1,0,0,0,1
63941,0,1,0,0,0,0,0,0,1,0,0,1,0,0
63953,0,0,0,1,0,0,0,0,0,1,0,1,0,0
63956,0,0,0,0,1,0,0,0,1,0,0,1,0,0
63969,0,0,0,1,0,0,0,0,1,0,0,0,0,1
64000,0,0,0,1,0,0,0,0,0,1,0,0,0,1
64028,0,1,0,0,0,0,0,0,1,0,0,1,0,0
64036,0,0,0,0,1,0,0,0,1,0,0,0,0,1
64041,0,1,0,0,0,0,0,0,1,0,0,1,0,0
64076,0,0,1,0,0,0,0,0,1,0,0,0,0,1
64082,0,0,1,0,0,0,0,0,1,0,0,0,0,1
64094,0,0,0,0,0,0,1,0,0,1,0,0,0,1
64095,0,0,0,1,0,0,0,0,1,0,0,0,0,1
64103,0,0,0,0,1,0,0,0,0,1,0,0,1,0
64107,0,1,0,0,0,0,0,0,1,0,0,0,0,1
64114,0,1,0,0,0,0,0,0,1,0,0,1,0,0
64129,0,0,0,0,1,0,0,0,1,0,0,0,0,1
64150,0,1,0,0,0,0,0,0,1,0,0,0,0,1
64153,0,0,1,0,0,0,0,0,1,0,0,0,0,1
64166,0,0,1,0,0,0,0,0,1,0,0,1,0,0
64208,0,0,1,0,0,0,0,0,1,0,0,1,0,0
64250,0,0,1,0,0,0,0,0,1,0,0,1,0,0
64266,0,1,0,0,0,0,0,0,1,0,0,1,0,0
64271,0,0,0,0,1,0,0,0,1,0,0,0,0,1
64288,0,0,1,0,0,0,0,0,1,0,0,0,0,1
64314,0,0,0,0,1,0,0,0,0,1,0,1,0,0
64325,0,0,0,0,1,0,0,0,1,0,0,0,0,1
64326,0,0,0,0,1,0,0,0,1,0,0,1,0,0
64335,0,0,0,1,0,0,0,0,0,1,0,0,0,1
64340,0,0,0,0,0,0,1,0,0,1,0,0,0,1
64350,0,0,0,1,0,0,0,0,1,0,0,0,1,0
64368,0,0,0,1,0,0,0,0,1,0,0,0,0,1
64389,0,0,0,1,0,0,0,0,1,0,0,0,0,1
64415,0,0,0,0,1,0,0,0,1,0,0,1,0,0
64419,0,0,1,0,0,0,0,0,1,0,0,0,0,1
64427,0,0,1,0,0,0,0,0,1,0,0,1,0,0
64456,0,1,0,0,0,0,0,0,1,0,0,0,1,0
64491,0,0,0,1,0,0,0,0,1,0,0,1,0,0
64512,0,1,0,0,0,0,0,0,1,0,0,1,0,0
64523,0,0,0,0,1,0,0,0,1,0,0,1,0,0
64538,0,0,0,1,0,0,0,0,1,0,0,0,0,1
64567,0,0,0,1,0,0,0,0,1,0,0,1,0,0
64569,0,1,0,0,0,0,0,0,1,0,0,0,1,0
64580,0,0,1,0,0,0,0,0,0,1,0,1,0,0
64590,0,0,0,1,0,0,0,0,0,1,0,1,0,0
64606,0,0,0,0,1,0,0,0,0,1,0,1,0,0
64608,0,0,0,0,1,0,0,0,0,1,0,0,1,0
64622,0,0,0,0,1,0,0,0,1,0,0,1,0,0
64629,0,0,0,0,0,1,0,0,1,0,0,0,0,1
64649,0,0,0,1,0,0,0,0,0,1,0,0,0,1
64657,0,0,0,0,1,0,0,0,1,0,0,0,0,1
64661,0,0,1,0,0,0,0,0,0,1,0,0,0,1
64679,0,0,0,1,0,0,0,0,1,0,0,0,0,1
64687,0,0,1,0,0,0,0,0,1,0,0,0,0,1
64699,0,0,1,0,0,0,0,0,0,1,0,0,1,0
64700,0,1,0,0,0,0,0,0,1,0,0,1,0,0
64701,0,0,0,1,0,0,0,0,0,1,0,0,0,1
64768,0,1,0,0,0,0,0,0,1,0,0,1,0,0
64836,0,0,1,0,0,0,0,0,1,0,0,1,0,0
64873,0,0,0,1,0,0,0,0,0,1,0,0,0,1
64875,0,0,0,1,0,0,0,0,0,1,0,1,0,0
64901,0,0,0,1,0,0,0,0,1,0,0,1,0,0
64921,0,0,1,0,0,0,0,0,1,0,0,0,0,1
64952,0,1,0,0,0,0,0,0,1,0,0,0,0,1
64983,0,0,0,0,1,0,0,0,0,1,0,1,0,0
64985,0,0,1,0,0,0,0,0,1,0,0,0,0,1
64995,0,0,0,0,1,0,0,0,1,0,0,1,0,0
64996,0,1,0,0,0,0,0,0,1,0,0,1,0,0
65010,0,0,1,0,0,0,0,0,0,1,0,1,0,0
65012,0,0,0,0,1,0,0,0,1,0,0,0,0,1
65023,0,0,1,0,0,0,0,0,0,1,0,1,0,0
65077,0,1,0,0,0,0,0,0,1,0,0,0,1,0
65078,0,1,0,0,0,0,0,0,1,0,0,1,0,0
65105,0,0,1,0,0,0,0,0,1,0,0,1,0,0
65112,0,0,1,0,0,0,0,0,1,0,0,0,0,1
65124,0,1,0,0,0,0,0,0,1,0,0,0,0,1
65138,0,0,0,1,0,0,0,0,0,1,0,1,0,0
65159,0,0,0,1,0,0,0,0,1,0,0,1,0,0
65162,0,1,0,0,0,0,0,0,1,0,0,0,0,1
65183,0,1,0,0,0,0,0,0,1,0,0,0,1,0
65186,0,0,0,0,1,0,0,0,0,1,0,0,0,1
65187,0,1,0,0,0,0,0,0,1,0,0,0,0,1
65227,0,0,0,1,0,0,0,0,1,0,0,1,0,0
65246,0,0,0,1,0,0,0,0,1,0,0,1,0,0
65248,0,0,0,0,0,1,0,0,0,1,0,0,1,0
65268,0,1,0,0,0,0,0,0,1,0,0,1,0,0
65301,0,1,0,0,0,0,0,0,1,0,0,1,0,0
65350,0,1,0,0,0,0,0,0,1,0,0,0,0,1
65364,0,0,0,0,1,0,0,0,1,0,0,0,0,1
65375,0,0,0,1,0,0,0,0,1,0,0,0,0,1
65388,0,1,0,0,0,0,0,0,1,0,0,1,0,0
65409,0,0,1,0,0,0,0,0,1,0,0,1,0,0
65411,0,0,0,0,1,0,0,0,0,1,0,0,0,1
65436,0,1,0,0,0,0,0,0,1,0,0,0,1,0
65440,0,0,0,1,0,0,0,0,1,0,0,0,0,1
65465,0,1,0,0,0,0,0,0,1,0,0,1,0,0
65537,0,0,0,1,0,0,0,0,1,0,0,1,0,0
65542,0,0,1,0,0,0,0,0,1,0,0,1,0,0
65547,0,0,0,0,0,0,0,1,0,1,0,0,0,1
65550,0,0,0,1,0,0,0,0,1,0,0,0,0,1
65597,0,1,0,0,0,0,0,0,1,0,0,0,0,1
65601,0,0,0,1,0,0,0,0,0,1,0,0,1,0
65606,0,0,0,0,1,0,0,0,1,0,0,1,0,0
65620,0,1,0,0,0,0,0,0,1,0,0,1,0,0
65632,0,0,0,1,0,0,0,0,1,0,0,1,0,0
65649,0,1,0,0,0,0,0,0,1,0,0,0,0,1
65686,0,0,0,1,0,0,0,0,1,0,0,0,1,0
65690,0,1,0,0,0,0,0,0,1,0,0,0,0,1
65709,0,0,0,1,0,0,0,0,1,0,0,0,0,1
65727,0,0,1,0,0,0,0,0,0,1,0,1,0,0
65738,0,0,0,1,0,0,0,0,0,1,0,1,0,0
65744,0,0,1,0,0,0,0,0,1,0,0,0,0,1
65767,0,1,0,0,0,0,0,0,1,0,0,1,0,0
65788,0,0,0,0,1,0,0,0,0,1,0,1,0,0
65790,0,0,1,0,0,0,0,0,1,0,0,0,1,0
65802,0,0,1,0,0,0,0,0,1,0,0,1,0,0
65831,0,0,0,1,0,0,0,0,0,1,0,1,0,0
65832,0,0,1,0,0,0,0,0,0,1,0,0,1,0
65837,0,0,0,1,0,0,0,0,1,0,0,0,0,1
65839,0,0,1,0,0,0,0,0,1,0,0,0,0,1
65861,0,0,0,1,0,0,0,0,1,0,0,0,0,1
65877,0,0,1,0,0,0,0,0,1,0,0,1,0,0
65907,0,1,0,0,0,0,0,0,1,0,0,0,0,1
65919,0,0,0,0,1,0,0,0,0,1,0,1,0,0
65934,0,1,0,0,0,0,0,0,1,0,0,0,0,1
65957,0,0,0,0,1,0,0,0,1,0,0,1,0,0
66008,0,1,0,0,0,0,0,0,1,0,0,0,0,1
66009,0,1,0,0,0,0,0,0,1,0,0,0,0,1
66013,0,0,0,0,0,0,1,0,0,1,0,0,1,0
66018,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66040,0,0,0,1,0,0,0,0,1,0,0,1,0,0
66044,0,1,0,0,0,0,0,0,1,0,0,1,0,0
66100,0,0,0,0,0,0,1,0,0,1,0,0,0,1
66115,0,0,1,0,0,0,0,0,1,0,0,0,0,1
66129,0,0,0,1,0,0,0,0,1,0,0,1,0,0
66137,0,0,0,1,0,0,0,0,1,0,0,1,0,0
66148,0,1,0,0,0,0,0,0,1,0,0,0,0,1
66159,0,1,0,0,0,0,0,0,1,0,0,0,1,0
66285,0,0,0,1,0,0,0,0,0,1,0,1,0,0
66291,0,0,0,1,0,0,0,0,1,0,0,0,0,1
66353,0,1,0,0,0,0,0,0,1,0,0,1,0,0
66375,0,1,0,0,0,0,0,0,1,0,0,1,0,0
66396,0,0,0,1,0,0,0,0,1,0,0,1,0,0
66407,0,0,0,1,0,0,0,0,0,1,0,1,0,0
66410,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66476,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66478,0,0,0,1,0,0,0,0,1,0,0,0,0,1
66480,0,0,0,0,1,0,0,0,1,0,0,1,0,0
66500,0,0,0,1,0,0,0,0,0,1,0,0,0,1
66511,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66558,0,0,1,0,0,0,0,0,1,0,0,0,0,1
66559,0,0,0,1,0,0,0,0,1,0,0,1,0,0
66567,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66573,0,0,0,1,0,0,0,0,1,0,0,0,1,0
66575,0,0,0,1,0,0,0,0,1,0,0,0,1,0
66580,0,0,1,0,0,0,0,0,1,0,0,0,0,1
66598,0,0,0,1,0,0,0,0,1,0,0,1,0,0
66601,0,1,0,0,0,0,0,0,1,0,0,1,0,0
66602,0,0,0,0,1,0,0,0,1,0,0,1,0,0
66619,0,1,0,0,0,0,0,0,1,0,0,1,0,0
66644,0,0,1,0,0,0,0,0,0,1,0,1,0,0
66657,0,0,0,1,0,0,0,0,1,0,0,0,0,1
66676,0,1,0,0,0,0,0,0,1,0,0,1,0,0
66689,0,0,0,0,1,0,0,0,1,0,0,1,0,0
66711,0,1,0,0,0,0,0,0,1,0,0,0,0,1
66722,0,0,0,1,0,0,0,0,0,1,0,1,0,0
66729,0,0,1,0,0,0,0,0,0,1,0,1,0,0
66732,0,1,0,0,0,0,0,0,1,0,0,0,0,1
66780,0,0,0,1,0,0,0,0,1,0,0,0,1,0
66781,0,1,0,0,0,0,0,0,1,0,0,1,0,0
66791,0,0,0,1,0,0,0,0,1,0,0,1,0,0
66798,0,0,0,1,0,0,0,0,1,0,0,0,0,1
66880,0,0,1,0,0,0,0,0,1,0,0,0,0,1
66886,0,1,0,0,0,0,0,0,1,0,0,1,0,0
66890,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66902,0,0,1,0,0,0,0,0,1,0,0,1,0,0
