index,risky,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,term_ 36 months,term_ 60 months,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,prediction
44482,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
23342,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
93356,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
62986,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
107396,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1942,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
33454,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
59966,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
56424,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
105064,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
66678,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
21649,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
102796,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
77877,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
9455,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
54530,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
62781,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
70693,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
73735,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5366,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
37759,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
60524,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
62068,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
97806,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
56245,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
73800,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
92583,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
34764,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
88207,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
93331,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
91234,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
84154,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
55315,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
40465,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
72428,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
15368,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
107081,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
102790,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
17804,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
24699,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
86937,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
46782,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
51222,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
89668,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
88166,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
16295,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
73749,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
70883,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
74009,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
52132,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
100776,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
24254,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
39677,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
31912,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
87734,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
62000,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
87005,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
83789,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
34507,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
78446,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
100384,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
209,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
64709,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
53172,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
73263,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
27367,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
22930,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
96410,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
50085,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
81435,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3150,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
66819,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
71385,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
92446,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
94274,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
51319,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
90730,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
15288,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
70819,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
86327,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
67428,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
96012,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
44386,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
15096,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
54888,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
93928,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
29364,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
66044,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
91797,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
98061,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
17174,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
98127,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
76069,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
91964,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5308,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
8096,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
102267,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
42378,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
70488,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
79269,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
95227,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
87821,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
43351,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
93734,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
92029,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
9245,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
104352,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
76100,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
100672,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
20640,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
49609,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
75597,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
74095,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
28592,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
66694,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
99789,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
59383,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
12580,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
91096,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
44971,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
93755,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
105841,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
51258,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
100435,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
94873,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
21899,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
69620,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
102208,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
69641,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
88376,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
62530,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
93841,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
53874,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
93928,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
82312,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
63759,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
18014,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
59081,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
74693,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
55185,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
82312,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
54892,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
56227,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
96225,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
25206,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
16779,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
76069,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
12962,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
2489,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
73164,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
75193,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
71980,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
89008,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
74927,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
77081,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
24144,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
66437,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
74525,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
54953,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
95126,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
42665,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
25018,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
107238,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
75269,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
14101,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
59071,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
82446,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
84180,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
103883,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
33801,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
50911,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
105170,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
52329,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
44785,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
93443,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
30485,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
35998,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
9341,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
60524,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
66729,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
36595,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
47293,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
72143,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
76208,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
83322,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
41829,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
61667,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
57332,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
53966,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
32557,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
107220,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6590,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
55961,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
40986,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
55982,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
41245,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
83584,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
25850,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
104807,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
74963,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
60743,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
106123,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
95094,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
65566,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
67393,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
23574,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
87880,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
54246,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
85077,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1
76294,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
38404,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
29812,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
22577,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
30868,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
67419,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8516,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50911,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
51848,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
93313,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
73623,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
89873,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
39258,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
97953,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
15035,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5258,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
29610,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
93024,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
96861,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
74767,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
20541,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
60153,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
61253,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
41705,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
56270,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
54878,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
49800,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
97453,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
48071,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
97305,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
32350,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
84846,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
81228,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
61079,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
68235,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
52689,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
29514,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
85918,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
59934,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
92289,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
78199,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
101418,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
18315,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
71104,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
76731,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
20032,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
54259,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
100384,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9084,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
70493,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
103181,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
9782,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
101770,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
55131,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
29364,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
89075,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
59341,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
70199,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
79286,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
107809,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
11058,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
57762,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
97987,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
94040,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9543,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
29498,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
35618,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
17600,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
80193,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
44132,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
67332,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
101897,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
94184,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
79473,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
28481,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
51716,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
57303,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
45990,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
71138,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
36329,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
81745,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
52268,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
21269,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
58647,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
62307,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
47695,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
99344,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
74302,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
88973,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
8516,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
100264,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
94896,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
51280,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
9201,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
93414,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
54361,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
106697,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
29545,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
77081,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
35141,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
101600,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
89818,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
8096,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
76752,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2054,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
19030,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
104733,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
71576,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
83898,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
70266,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
96432,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
87313,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
31814,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
36868,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
62781,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
93611,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
80482,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
27279,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
67880,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
100049,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
79422,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
76495,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
64657,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
38147,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
70936,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
84333,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
63307,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
93268,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
44433,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
101430,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
82570,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
94040,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
44384,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
51664,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
31922,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
98606,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
12570,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
29853,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
56412,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
43048,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
87204,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
721,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
93242,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
39196,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
92833,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
77732,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
101162,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
55148,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
53549,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
1062,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
99771,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
4367,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
99198,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
81349,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
66960,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
87323,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
33626,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
86371,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
90903,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
80947,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
85102,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
60524,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
50021,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
51937,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
53364,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
48795,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
41739,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
11713,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
17601,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
83190,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
53688,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
100045,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
95172,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
91332,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
78538,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
21893,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
28911,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
95281,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
43913,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
64711,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
102168,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
56458,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
73610,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
89062,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
20850,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
91105,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
94582,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
94726,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3706,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
60765,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
19164,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
46584,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
104713,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
78413,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
98692,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
66657,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
31846,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
8840,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
84846,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
88968,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
64696,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
77361,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
61318,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
51001,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
21347,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
44253,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42613,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
12493,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
94726,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
28481,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
72061,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
89438,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
