index,risky,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,term_ 36 months,term_ 60 months,home_ownership_ANY,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,prediction
17213,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37305,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
51158,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
89801,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
62479,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
103454,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1942,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
59966,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
24981,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
96881,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
100267,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6119,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
100803,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
92196,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
35214,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
101596,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
28899,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
78172,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
70987,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
27175,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
39267,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
71974,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
59071,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
65248,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
2837,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
24535,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
27040,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
82120,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
26563,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
30862,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
19683,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
30418,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
105059,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
27892,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
87279,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
97953,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
62699,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
66159,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
58820,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
71576,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
74693,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
105032,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
82798,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
78563,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
103454,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10082,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
32815,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
102832,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
85903,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
92597,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
452,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
18266,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
70936,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
74235,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
100431,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
48438,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
87388,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
80057,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
70731,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
93060,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
54530,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
82852,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
89801,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
81487,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
46816,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
54853,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
15136,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
35626,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
15986,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
93841,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
80287,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
53549,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
101182,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
102606,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
70020,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
82232,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
2735,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
37398,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
13652,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
62229,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
55735,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
78599,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
40466,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
71359,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
97616,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
560,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
95064,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
60112,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
51923,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
61768,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
63781,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
91368,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
105472,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
69736,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
107130,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1
92159,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
82997,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
25528,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
47628,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
97914,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
61535,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
32850,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
26609,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
56812,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
104593,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
84578,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
23056,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
68799,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
56890,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
8260,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
100384,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
102541,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
23056,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
97989,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
86813,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
101600,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
71496,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
98554,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
97371,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
72143,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
85439,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
92274,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
48609,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
51204,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10562,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4801,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
73009,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
70847,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
89546,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
12083,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
107829,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
61630,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
79578,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
53881,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
34330,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
24337,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
98283,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
62355,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
73968,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
53376,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
71359,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
94877,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
43557,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
84269,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
99964,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
66407,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
48522,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
38388,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
93140,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
19548,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
99457,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
24983,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
97657,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
24057,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
91398,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8260,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
31459,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
105141,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
78697,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
100167,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1556,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
15821,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
30455,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
69801,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
107081,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
80896,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
79914,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
83042,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
49775,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
48747,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
76735,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
54046,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
104175,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
57681,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
62330,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
70581,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
80470,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
85872,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
64463,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
85903,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
65224,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
86471,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
26480,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2735,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
17474,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
93837,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
86068,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
23747,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
52079,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
84045,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
91400,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
57845,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2489,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
46980,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
5130,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
34781,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
58631,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
72524,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
70170,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
32030,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
54272,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
42562,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
78100,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42251,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
70290,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
91940,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
95460,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
74945,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
77608,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
62923,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
88544,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
77780,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
56607,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
39074,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
96464,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
93237,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
57478,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
60206,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
100783,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
59929,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
32411,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
85103,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
28578,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
32522,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
79352,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
36074,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
14120,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
77439,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
47390,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
16125,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
95499,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
62699,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
83171,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
102852,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
35374,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
46935,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
48569,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
99150,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
89086,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
54892,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
23747,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
95360,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
62887,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
73415,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
56309,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
43283,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
67332,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
101587,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
49198,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
77728,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
86566,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
101929,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
53250,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
64674,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
23034,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
94939,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
72145,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1
72260,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
19308,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
95443,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2937,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
24574,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
92434,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
30751,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
84606,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
27682,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
97534,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
6623,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
69852,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
83626,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
18765,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
85647,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
69185,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
52947,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
100172,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
101335,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
83064,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
70672,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
103329,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
81467,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
68350,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
90767,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
100155,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
70261,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
91846,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
98293,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
20921,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
41983,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
45682,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
71961,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
79160,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
64696,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
99963,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
72708,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
91861,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
78043,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1062,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
101250,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
31465,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
97914,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
60858,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
62330,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
95238,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
55036,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
99367,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
48330,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
85856,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
94039,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
87691,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
85612,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
70161,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
72756,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
62085,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
39074,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
103677,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
18523,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
101929,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
76882,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
75597,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
42378,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
40092,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
80013,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
30418,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
42378,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
83338,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
59070,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
67952,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
56616,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
75955,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
84359,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
8819,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
65542,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
30055,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
3650,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
91797,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
33249,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
10778,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
99759,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
92529,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
94040,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
71496,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
27795,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
88694,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
107445,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
13446,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
71030,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
104665,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
39677,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
59460,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
35577,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
17762,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
79170,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
81606,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
95700,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
37499,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
95242,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
22918,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
84278,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
77439,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
101754,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
7508,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
75509,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
94873,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
87721,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
18839,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2370,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
79505,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
69801,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
87305,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
102168,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
74966,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
105963,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
65224,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
73921,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
100687,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
23574,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
78172,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
55988,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
65802,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
57845,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
53951,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
74117,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
88973,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
8400,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
79078,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
51734,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
82874,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
88376,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
81686,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
22520,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
57845,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
49986,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
19548,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
98790,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
87721,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
94051,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
94481,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
106000,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
79914,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
84606,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
21106,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
70651,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
66840,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
101370,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
47968,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
49325,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
37398,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
31953,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
101250,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
70662,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
18839,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
17348,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
19614,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
19676,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
80814,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
25197,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
77640,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
74347,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
70106,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
60268,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
47604,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
